Date,rstar,g,z,output gap,real rate gap,,,All results are output from the Stage 3 model.,,,,,,,,,,,,,,,Standard Errors,Date,y*,r*,g,,,rstar (smoothed),g (smoothed),z (smoothed),output gap (smoothed)
2008-07-01,1.85973195660347,2.45839077774814,-0.750745586775983,-0.727839168256878,-1.81955639367094,,,,,,,,,,,,,,,,,,,2008-07-01,1.85813066548976,1.28984295283031,0.406931396049954,,,0.656151566078665,1.63619617913309,-1.0812668382088,0.754794387701054
2008-10-01,0.990141182371155,1.97786578401443,-1.11008399733673,-2.07397662039523,-2.14708433540593,,,,,,,,,,,,,,,,,,,2008-10-01,1.77658199429326,1.29431007993341,0.407929008565639,,,0.628180395347293,1.61913870433818,-1.09112528442872,-0.633829307559154
2009-01-01,0.783449094933357,1.7335456276517,-1.05734121894571,-2.53847066954734,-2.30351911809014,,,,,,,,,,,,,,,,,,,2009-01-01,1.77978304808865,1.29825545301827,0.407518928627249,,,0.615667666473662,1.6146979598044,-1.09892254496173,-1.58135284337129
2009-04-01,0.940628188954556,1.61142038480952,-0.770481682415173,-2.1030897736839,-2.23700071603696,,,,,,,,,,,,,,,,,,,2009-04-01,1.79946076715433,1.3021325960263,0.406625609329042,,,0.609031171167607,1.61524311761293,-1.10613792391381,-1.91248529904522
2009-07-01,0.910170291091561,1.57187784654179,-0.758950768291699,-1.96049150697127,-2.38414277828804,,,,,,,,,,,,,,,,,,,2009-07-01,1.81491455752598,1.30618100321009,0.405722327285374,,,0.604344082894387,1.61805078799576,-1.11380637729381,-1.80608127730738
2009-10-01,1.15928554886515,1.62079359829357,-0.561777403817319,-1.14459543872601,-2.91488291537211,,,,,,,,,,,,,,,,,,,2009-10-01,1.81510841831014,1.31060984556503,0.405239503167211,,,0.595552614370665,1.61710908029721,-1.12159787997737,-1.34448691356488
2010-01-01,0.973161477423295,1.55555948669018,-0.678631697262787,-0.985782965104477,-2.59627799726682,,,,,,,,,,,,,,,,,,,2010-01-01,1.83385788439349,1.31512946773876,0.40467689652705,,,0.591455404237983,1.62054060735324,-1.12933890638221,-1.01573640708637
2010-04-01,0.947002966082679,1.59526566222474,-0.746952781171059,-0.707918600148446,-2.5713058579542,,,,,,,,,,,,,,,,,,,2010-04-01,1.83977802263161,1.3199397729981,0.404345473725129,,,0.585442487675513,1.62239761625626,-1.13732371451012,-0.533497122690619
2010-07-01,0.847794709887487,1.58951408198902,-0.840053639315376,-0.478113231527573,-2.30126832868443,,,,,,,,,,,,,,,,,,,2010-07-01,1.84912628703374,1.32486863698176,0.404059567235499,,,0.581159181195107,1.62530565910094,-1.14469496803699,-0.149183640556885
2010-10-01,0.823686008570998,1.53747415365899,-0.808902995578083,-0.0670531083338801,-2.26931971722522,,,,,,,,,,,,,,,,,,,2010-10-01,1.86363460721529,1.32975528162155,0.403609762266998,,,0.581739137924341,1.6311590902298,-1.15033056119182,0.0282447784496753
2011-01-01,0.659854320511708,1.36588847549698,-0.79053396776187,0.100482717330237,-2.10042687741661,,,,,,,,,,,,,,,,,,,2011-01-01,1.90623386637507,1.33445816946935,0.402668422454918,,,0.593988623805058,1.64693676944308,-1.15483483050971,-0.115014606993554
2011-04-01,0.785512058276835,1.39959357753877,-0.700666476516459,0.443640731667756,-2.44233089245099,,,,,,,,,,,,,,,,,,,2011-04-01,1.91124313350606,1.33931898919242,0.401897448690747,,,0.605269741054952,1.66116348944477,-1.1586605601519,0.0147365957004695
2011-07-01,0.625773492158015,1.28873417242041,-0.742687391660774,0.486110894430226,-2.30904921584091,,,,,,,,,,,,,,,,,,,2011-07-01,1.94896881679663,1.3441645272893,0.40102456605712,,,0.624292415822904,1.6827101040993,-1.16251746750759,0.00242278534597062
2011-10-01,0.733040703282937,1.41233377176195,-0.766666189661928,0.693110475195226,-2.47193895240052,,,,,,,,,,,,,,,,,,,2011-10-01,1.92956041793938,1.3493135638638,0.400628126967465,,,0.636616366508055,1.69866792939336,-1.16713856272336,0.423904016576557
2012-01-01,0.908306481771707,1.42194014577057,-0.601601077336487,1.42454042641975,-2.69833845222221,,,,,,,,,,,,,,,,,,,2012-01-01,1.92561632237613,1.35454705421148,0.400418027166535,,,0.64886405499433,1.71398523114547,-1.17115577101873,0.758908234295859
2012-04-01,0.77401976738164,1.39133352872074,-0.703387715981643,1.46952176232469,-2.35740187105963,,,,,,,,,,,,,,,,,,,2012-04-01,1.93822983833072,1.35976588277227,0.400166816332266,,,0.665864924607503,1.73246681019181,-1.1737798314628,0.870199568294993
2012-07-01,0.622859216518227,1.3240466598,-0.783098739019051,1.42158719222698,-2.28109254058367,,,,,,,,,,,,,,,,,,,2012-07-01,1.96404428456393,1.36496009134856,0.399819165066836,,,0.689827753799885,1.75622857559103,-1.17504877401605,0.800233708107726
2012-10-01,0.607486743384643,1.26027077356689,-0.730749871701975,1.57992943674401,-2.23963285971933,,,,,,,,,,,,,,,,,,,2012-10-01,1.9922132947719,1.3702631614151,0.399511623099703,,,0.718753797773644,1.78459192121817,-1.17624075581955,0.737969036251684
2013-01-01,0.694498524259786,1.3734087622547,-0.763875288479018,1.68904052479252,-2.2453847063415,,,,,,,,,,,,,,,,,,,2013-01-01,1.97454860301821,1.37569670687961,0.399472435051788,,,0.742872687688049,1.8083374730597,-1.17733642105175,1.00037758713006
2013-04-01,0.57760761077958,1.32152213353487,-0.825669640297515,1.73275069701458,-2.17271775016202,,,,,,,,,,,,,,,,,,,2013-04-01,1.9949002467567,1.3811925893651,0.39951410547573,,,0.772146599570358,1.83669648169563,-1.17817592965031,1.06608839981391
2013-07-01,0.736685145232096,1.38787601170208,-0.737050924044077,2.11387615046965,-2.40416600099629,,,,,,,,,,,,,,,,,,,2013-07-01,1.98600910472688,1.38682017802122,0.399744037062704,,,0.798316906345425,1.86235852286416,-1.17925522972948,1.31397835037694
2013-10-01,0.8312871950696,1.44398691469914,-0.70203104215903,2.4491575311464,-2.45680940278222,,,,,,,,,,,,,,,,,,,2013-10-01,1.97886999276004,1.3924242164327,0.400057106027729,,,0.823668489582339,1.88602581120253,-1.1790350964147,1.51840742833224
2014-01-01,0.56070199303951,1.28439552042344,-0.803151830864664,2.26804359861251,-2.16999633711941,,,,,,,,,,,,,,,,,,,2014-01-01,2.0337942853219,1.39819311300989,0.400442588945748,,,0.860624290249819,1.92059562214642,-1.17878774582957,1.32997298940279
2014-04-01,0.831145417563428,1.46323355714608,-0.722610143278659,2.58370656358818,-2.4967648956333,,,,,,,,,,,,,,,,,,,2014-04-01,2.00572456828269,1.40404141547808,0.401020971972084,,,0.88664976424633,1.94653369182506,-1.18030498352381,1.74637048342152
2014-07-01,0.941838828308971,1.5764636982397,-0.732151783540482,2.90968477788192,-2.50403083363506,,,,,,,,,,,,,,,,,,,2014-07-01,1.98856591859818,1.40980855594081,0.401655252450274,,,0.907222816496938,1.96757588125898,-1.18207588223412,2.20079432918169
2014-10-01,0.851742561849914,1.5545936575564,-0.7990250333037,2.99861316348847,-2.38959855209341,,,,,,,,,,,,,,,,,,,2014-10-01,2.0020908858342,1.41563187702058,0.402354018129493,,,0.930733912969851,1.9914203189217,-1.1838843442368,2.37780085861607
2015-01-01,0.889833525457822,1.63304112245384,-0.844234636596471,3.08071549385932,-2.30504472368402,,,,,,,,,,,,,,,,,,,2015-01-01,1.99829835163674,1.42144731493724,0.4030929069234,,,0.951098750179116,2.0124455855854,-1.18584548830192,2.62307149573144
2015-04-01,1.08602387676595,1.62646161150657,-0.641057737124503,3.67696400230318,-2.56060435253999,,,,,,,,,,,,,,,,,,,2015-04-01,2.00389328553798,1.42728308858673,0.403855292053763,,,0.972427072731711,2.03378066052567,-1.18717212139024,2.71504324070304
2015-07-01,1.05175290030531,1.6142947420324,-0.662409148549738,3.68584977082003,-2.3648900372596,,,,,,,,,,,,,,,,,,,2015-07-01,2.01536099712069,1.43317752582774,0.404649958278792,,,0.996837594883287,2.0570615528327,-1.18748274898728,2.65399669930525
2015-10-01,0.984781442245563,1.5757923801267,-0.688496320827236,3.59047162546733,-2.36801681548414,,,,,,,,,,,,,,,,,,,2015-10-01,2.034096479574,1.4392107764431,0.405528644397754,,,1.02567690325684,2.08391214249845,-1.18715512475417,2.48991113287593
2016-01-01,1.15686441927982,1.6076839264241,-0.550277840107627,3.87707873692739,-2.35457461937964,,,,,,,,,,,,,,,,,,,2016-01-01,2.03926607622626,1.44528814071611,0.406451793804903,,,1.05375115293288,2.10956509217647,-1.18632082800263,2.4453173124258
2016-04-01,1.25428913509698,1.58078934572036,-0.424294727634745,4.13618630600899,-2.45595758251944,,,,,,,,,,,,,,,,,,,2016-04-01,2.05585160227481,1.45152425055677,0.407489268597281,,,1.08440831120529,2.13731555899089,-1.18513090134087,2.33723250472201
2016-07-01,1.28091195006186,1.65266256584772,-0.473991523372553,4.04337680011565,-2.45780863572406,,,,,,,,,,,,,,,,,,,2016-07-01,2.05932267799899,1.45781778258526,0.408589304889188,,,1.11275567261946,2.16274172628841,-1.18378268072447,2.365314178478
2016-10-01,1.23591768413624,1.6816775269883,-0.549795742363853,3.92160047049879,-2.35823145779508,,,,,,,,,,,,,,,,,,,2016-10-01,2.0693486396172,1.46422485475651,0.409803524685107,,,1.14174811335109,2.18828707727263,-1.1819159376995,2.3513338229867
2017-01-01,1.27216653982987,1.69065689455826,-0.523081757044496,3.9942836698184,-2.1523562498273,,,,,,,,,,,,,,,,,,,2017-01-01,2.08287312137869,1.47079166326845,0.411184835006872,,,1.17174852877139,2.21448166349382,-1.17973061974356,2.30726841730086
2017-04-01,1.19143561369147,1.7327027762985,-0.648459706377081,3.72392176331743,-1.72107921830275,,,,,,,,,,,,,,,,,,,2017-04-01,2.09462686252152,1.47749055525268,0.412744392108389,,,1.20114791360041,2.24041683851092,-1.17787087286737,2.31764971650637
2017-07-01,1.22976561952809,1.80836017603778,-0.690467596694934,3.66858059299159,-1.60879354606243,,,,,,,,,,,,,,,,,,,2017-07-01,2.10003852708545,1.48423003546442,0.414425111001793,,,1.22671481495666,2.26372095414807,-1.17704978128625,2.45683652105652
2017-10-01,1.422466749781,1.92711997327072,-0.623873262212261,3.93049888591429,-1.75738441035969,,,,,,,,,,,,,,,,,,,2017-10-01,2.09984770751223,1.49085479338413,0.41610938590893,,,1.24529692501248,2.28117213149515,-1.17699845444945,2.72209681080994
2018-01-01,1.56207019845528,1.96883964386707,-0.528570444745479,4.24236967333263,-1.54368635006149,,,,,,,,,,,,,,,,,,,2018-01-01,2.10950838828575,1.49752242048231,0.417920681327365,,,1.2617790392848,2.29659420034409,-1.17689248540473,2.84110664392188
2018-04-01,1.55033275953649,1.98214237595632,-0.554433580725502,4.17544269199936,-1.07479303026924,,,,,,,,,,,,,,,,,,,2018-04-01,2.12334190463432,1.50436625150833,0.419975612762723,,,1.27856120387911,2.31218497275528,-1.17666560633775,2.79845076907293
2018-07-01,1.4845417818541,2.04073043344203,-0.682437128419546,3.81828104608826,-0.822739098010836,,,,,,,,,,,,,,,,,,,2018-07-01,2.13438705700297,1.51127790900146,0.422239437540321,,,1.29386028393182,2.32600738540792,-1.17604405361375,2.71481609410478
2018-10-01,1.45768701076086,1.99744205839867,-0.66332551696575,3.67416350583221,-0.631784076224535,,,,,,,,,,,,,,,,,,,2018-10-01,2.15148865225833,1.51847131834718,0.424901135979046,,,1.31234714684398,2.34285605777486,-1.17544819535706,2.45150041547322
2019-01-01,1.50010189665683,2.07046843016442,-0.69845473239593,3.41335440816158,-0.529365569998383,,,,,,,,,,,,,,,,,,,2019-01-01,2.16277140702806,1.52566186202719,0.427774940811163,,,1.32647072333172,2.35668289982869,-1.17600684962127,2.38678840072339
2019-04-01,1.62515186026767,2.15793513911973,-0.666282549481243,3.39812635417684,-0.676827074866882,,,,,,,,,,,,,,,,,,,2019-04-01,2.17403986377285,1.53276961371435,0.430802143725246,,,1.3343185754189,2.36612943146,-1.17818993277414,2.47922564673468
2019-07-01,1.73262288857839,2.29783843951141,-0.707369849334962,3.33260058394933,-1.03853668059231,,,,,,,,,,,,,,,,,,,2019-07-01,2.18668943080646,1.53966261991082,0.433917360640738,,,1.33361786473586,2.36842694381211,-1.18133028993451,2.69831629598468
2019-10-01,1.74006161518986,2.32148691762211,-0.725042598735311,3.30236143369928,-1.63169385987701,,,,,,,,,,,,,,,,,,,2019-10-01,2.19684345787265,1.54658058170271,0.437370987479745,,,1.33210191972357,2.3695829162986,-1.18407372092831,2.69453017718854
2020-01-01,1.70033212938791,2.27237821579423,-0.712625304429493,3.22075002204679,-1.99741074426715,,,,,,,,,,,,,,,,,,,2020-01-01,2.28362777314856,1.55320692611121,0.440004239159732,,,1.3340684545533,2.373452659712,-1.18621632870143,2.48123435353705
2020-04-01,1.66738077869412,2.24915593030781,-0.720917737868566,-0.24001051249727,-3.1559427807046,,,,,,,,,,,,,,,,,,,2020-04-01,2.32527485443051,1.56003437990453,0.442720008974229,,,1.33749415087384,2.37889236413505,-1.18856686062237,-0.988660796861018
2020-07-01,1.72871828363797,2.2953248670677,-0.708605381287741,6.02942697795868,-3.39078122419987,,,,,,,,,,,,,,,,,,,2020-07-01,2.39206379224108,1.56653601282492,0.444913161640573,,,1.33715315943,2.38104986895929,-1.19119882953993,5.2567877109733
2020-10-01,1.71214611868257,2.28262341844664,-0.711690330665464,6.77275443688116,-3.1595652055261,,,,,,,,,,,,,,,,,,,2020-10-01,2.41331551326742,1.57342331225546,0.447661417377982,,,1.33766900121619,2.38424956749572,-1.19408063358389,6.00410054839843
2021-01-01,1.83713515061924,2.325382878599,-0.632106045405006,7.43752501480967,-3.27247432799548,,,,,,,,,,,,,,,,,,,2021-01-01,2.4465708891933,1.58024376275614,0.450745726223227,,,1.33459999324354,2.38424651193103,-1.19714639696131,6.51945959706641
2021-04-01,1.93467468104135,2.27389383691524,-0.479892136823728,7.86842439572008,-2.0290219790185,,,,,,,,,,,,,,,,,,,2021-04-01,2.45128112865094,1.58733581524188,0.45442706482279,,,1.33236394624195,2.38492880009693,-1.20010694144773,6.45929362726936
2021-07-01,1.93297484917864,2.27328361011689,-0.480943990599363,7.62832340029316,-0.961178587777716,,,,,,,,,,,,,,,,,,,2021-07-01,2.480523409414,1.59453131233103,0.458559285790726,,,1.32975382967644,2.38619456482092,-1.20406112845847,6.28740377917605
2021-10-01,2.20213919179416,2.47521241293901,-0.426200646427177,7.96269415091745,0.207047960452292,,,,,,,,,,,,,,,,,,,2021-10-01,2.54565217648384,1.60089623332928,0.462653942880117,,,1.31656983375134,2.37656286682004,-1.20701756757547,6.74975583420308
2022-01-01,1.92423428893928,2.18056488614349,-0.391229842590478,7.76518005894313,-4.77370526315966,,,,,,,,,,,,,,,,,,,2022-01-01,2.56031247375781,1.60785034458432,0.467305783127341,,,1.31874590915907,2.37835488769096,-1.20674437525823,5.56428293459025
2022-04-01,1.59339473162424,2.00591888452999,-0.536619035634842,6.56696242899428,-4.40804525713314,,,,,,,,,,,,,,,,,,,2022-04-01,2.57780056979745,1.61536022979358,0.472503566414179,,,1.33152036349816,2.38925328761754,-1.20554254335354,4.21050972475231
2022-07-01,1.73635535909862,2.12071395220027,-0.515555198921487,6.10210102874344,-3.87717784658245,,,,,,,,,,,,,,,,,,,2022-07-01,2.61906203537206,1.62281030387788,0.478126292539889,,,1.33929921262219,2.39550704242402,-1.20440433355826,3.90531566532416
2022-10-01,1.70338722925824,2.12607783333536,-0.554219042956394,5.89470295333906,-2.50155054202173,,,,,,,,,,,,,,,,,,,2022-10-01,2.64527323662796,1.63063113779643,0.484678155442686,,,1.34805873435058,2.402077092484,-1.2026213138147,3.70517686355647
2023-01-01,1.67781143547582,2.13015080941016,-0.584119784861072,5.69131480029171,-1.2525315909027,,,,,,,,,,,,,,,,,,,2023-01-01,2.65902645579663,1.63890409923908,0.492340372661701,,,1.35824224553523,2.40951515554371,-1.20033601668103,3.52734640097435
2023-04-01,1.56463992962921,2.15344019596237,-0.722021460192498,5.10350097222436,-0.147818333086575,,,,,,,,,,,,,,,,,,,2023-04-01,2.6641595657222,1.64765964030581,0.501171318061742,,,1.36896302794053,2.41787792007398,-1.19849535585951,3.32659702778885
2023-07-01,1.42966175475644,2.31805361592375,-1.03179675846714,3.94485359700795,1.49696974718378,,,,,,,,,,,,,,,,,,,2023-07-01,2.67151196048469,1.65664039137943,0.511073325872849,,,1.37378303312542,2.42145836165409,-1.19747729397219,3.27842451250817
2023-10-01,1.29629967239336,2.39014709268202,-1.24171233419876,3.11300421870512,2.24481436855394,,,,,,,,,,,,,,,,,,,2023-10-01,2.67537002418534,1.66592830331933,0.52211185539761,,,1.37648750272558,2.42322789425,-1.19665182796483,3.08090924894306
2024-01-01,1.39134684059438,2.3617211047019,-1.11648062253861,3.01015789632022,0.999216786030039,,,,,,,,,,,,,,,,,,,2024-01-01,2.67628616443913,1.6756558850643,0.53436371726792,,,1.379525141883,2.42576899522627,-1.19631249336259,2.66935909389219
2024-04-01,1.36959296154476,2.44063175482188,-1.22202690836758,2.28570751038125,1.16266773638648,,,,,,,,,,,,,,,,,,,2024-04-01,2.68683596077515,1.68570036349818,0.547802527833657,,,1.37823158149638,2.42503400988402,-1.19682559901109,2.37865623748848
2024-07-01,1.30606771522094,2.49377745411959,-1.34198567852317,1.66344911973583,2.02998524102321,,,,,,,,,,,,,,,,,,,2024-07-01,2.70144562622029,1.69616304720573,0.562518290417112,,,1.37430008375748,2.42214636184119,-1.19769080621668,2.14168291778246
2024-10-01,1.33658078870126,2.49584858774533,-1.31367186801937,1.4028821319068,0.985716388562194,,,,,,,,,,,,,,,,,,,2024-10-01,2.708862159247,1.70715786348845,0.578589672442071,,,1.37029049410987,2.41878385194852,-1.19812986645795,1.80158475016421
2025-01-01,1.37029049410987,2.41878385194852,-1.19812986645794,1.30266926113461,-0.00132665891187833,,,,,,,,,,,,,,,,,,,2025-01-01,2.69448189410464,1.70715786348845,0.578589672442071,,,1.37029049410987,2.41878385194852,-1.19812986645794,1.30266926113461
