,EUR/USD,GBP/USD,USD/YEN,USD/YUAN
2009-12-14,0.6155616085732597,0.6146659884265088,0.9217069534262167,0.02249866866266948
2009-12-15,0.6147064216745405,0.5913164464728595,0.8914488671696132,0.024117535324764267
2009-12-16,0.5903067201821788,0.5683903556430691,0.9359257903469516,0.024248329075238332
2009-12-17,0.6832707111910082,0.565314006194884,0.9154548374321241,0.02366389894775856
2009-12-18,0.7129517447352376,0.6505859926504534,0.8883340117978658,0.023873886566521348
2009-12-21,0.6517241713825005,0.6106179019603539,0.878250789955155,0.022663645871653846
2009-12-22,0.6566196207869895,0.5810547974000253,0.8793255822591567,0.022316504163161426
2009-12-23,0.6979444981634266,0.6581051083306545,0.9248813752112833,0.023225325655222614
2009-12-24,0.7507779202377989,0.6106730619750987,0.8385484839792063,0.021485084023497227
2009-12-28,0.7500320435505625,0.5635600094842947,0.7025930639440946,0.021796355735535587
2009-12-29,0.666815291517403,0.5813655601968398,0.6891078347732957,0.029427203422016112
2009-12-30,0.6277544397390444,0.5614267543897881,0.6519213312067408,0.026497306123910186
2009-12-31,0.7248447268951258,0.6263982966123143,0.6910520068721676,0.039986689052738784
2010-01-04,0.6142810689275472,0.6318530428671932,0.678841825441363,0.03525466598098612
2010-01-05,0.6551204170376222,0.6205779604148265,0.6473839523328644,0.03124729725985505
2010-01-06,0.578411921875329,0.6900192216145211,0.7098698687803268,0.02962342073943819
2010-01-07,0.6454871181213047,0.6582939782851019,0.7256397127197501,0.02792523204338208
2010-01-08,0.5682319066954198,0.5310417422166598,0.7200743700323541,0.027111983510192627
2010-01-11,0.6799514072049693,0.5725243255590364,0.6696690732941178,0.026623176376428925
2010-01-12,0.4747821688906452,0.5924093518363576,0.7180978380790103,0.024742439353414317
2010-01-13,0.4655090506629047,0.5956655799623182,0.7815253984126286,0.024838236537064202
2010-01-14,0.47325855569849007,0.5829888346746175,0.7388682672114462,0.03203107725213778
2010-01-15,0.5182759147655726,0.6071021663396458,0.6812490519360688,0.03463095546383597
2010-01-19,0.5120850502290474,0.5955370353323,0.6792808196952737,0.03207296863043201
2010-01-20,0.501443648955134,0.6088297424431315,0.7100083480763445,0.02787386149729099
2010-01-21,0.5676749408302318,0.5827826805559401,0.6983122112757606,0.02537157280358031
2010-01-22,0.5389515584904744,0.5525120057571857,0.7190769036378114,0.026394916972480607
2010-01-25,0.6124427032967185,0.593409081794302,0.7337468620648253,0.026915655170759875
2010-01-26,0.6052638775454483,0.5694946014702654,0.7014469121415747,0.026360227163443654
2010-01-27,0.611900727029226,0.5979026007578339,0.6651611440898096,0.025871257673940096
2010-01-28,0.5636620373953393,0.6094294597889396,0.6350859045275993,0.025237175960292603
2010-01-29,0.6166611434943448,0.6031004569275026,0.6489781229231275,0.024368486486281964
2010-02-01,0.6000619335325682,0.6446439746436511,0.6146382596867583,0.02644245821387586
2010-02-02,0.6877176855889685,0.6840956502046904,0.5580884902385844,0.025151969955532164
2010-02-03,0.519806434780387,0.609802507826296,0.5323823000653585,0.022839149905758
2010-02-04,0.5503561623342635,0.6974732773883433,0.5686700496668953,0.02267296453217391
2010-02-05,0.5803437860126739,0.6767081636262781,0.8552932839008771,0.026636080730877552
2010-02-08,0.6488933550668803,0.6637922618524029,0.8586931049403369,0.024829716552633597
2010-02-09,0.6120247265252239,0.6693601883487731,0.7265042359084166,0.02419859425887839
2010-02-10,0.664653679456288,0.6555517412399205,0.724591203157613,0.022764448080499693
2010-02-11,0.6171783111525625,0.6960621466843995,0.7614878606763742,0.023556956582654
2010-02-12,0.6235461787630434,0.6329826679543562,0.7850032219859538,0.042745294181237195
2010-02-16,0.6079960385383731,0.5789066509795909,0.6448814872580139,0.0363797353714877
2010-02-17,0.6369558109350256,0.601363617180859,0.6079997728829841,0.02953882597204123
2010-02-18,0.6690513533304038,0.6292564774555724,0.6679437962970785,0.025900724772574497
2010-02-19,0.6739745719133348,0.5315482355381961,0.6921302518742565,0.021599246446376005
2010-02-22,0.6730714163642003,0.5514634537872485,0.6964682239317316,0.03601598783433719
2010-02-23,0.6402711665913693,0.5610049682695604,0.7353358381806125,0.038742389882824406
2010-02-24,0.642999178048129,0.5815521328778663,0.8620290953926889,0.03166870234003171
2010-02-25,0.6353257416271828,0.5596150253139949,0.8040158166577472,0.02849786621764264
2010-02-26,0.6598263045861368,0.5611355873963274,0.6738496709311709,0.024085496221257288
2010-03-01,0.7001195784584666,0.6146155466443304,0.688935603346388,0.025553474960233937
2010-03-02,0.6531570705589088,0.6714401818131193,0.662621744243779,0.029851077615064805
2010-03-03,0.6273833606105977,0.802954673434156,0.6590826845121266,0.02614600613977042
2010-03-04,0.6790896773813986,0.7344794414594693,0.6520736830992316,0.024193274707620716
2010-03-05,0.7430695015450658,0.8360196049211942,0.6886817814123963,0.024351698813759367
2010-03-08,0.7067399381388474,0.7690521190918798,0.7683420131672649,0.02474713864662411
2010-03-09,0.7316963226509132,0.7795914259918469,0.7570869470065574,0.027545036488915285
2010-03-10,0.7515771638633452,0.7996908569073742,0.7190615094000642,0.026650283568112516
2010-03-11,0.7552804907645004,0.6914173511311145,0.7562215900099843,0.023251880941959104
2010-03-12,0.7117783815803891,0.733202730375725,0.7781386051895451,0.024164353255867837
2010-03-15,0.6788367324635486,0.7363537008580523,0.7238714934072754,0.027012396244299894
2010-03-16,0.7186935284157463,0.7800355589437912,0.6359461335197569,0.025277130724715234
2010-03-17,0.7348596128495193,0.7489606273731478,0.6195033814566874,0.02294015386522161
2010-03-18,0.7066952981708096,0.7864070108706088,0.5542013520863646,0.021715082645967363
2010-03-19,0.752572429570564,0.6732946611932084,0.5420397586889019,0.021068292755419087
2010-03-22,0.6877228127494852,0.7519371251903383,0.5278392237414741,0.022657516750220246
2010-03-23,0.6209077570941745,0.728436817374069,0.5562139176583228,0.02195932441140709
2010-03-24,0.6570513441009943,0.65285016545294,0.579395425632881,0.01950102632546636
2010-03-25,0.6922148096305213,0.7586190197991945,0.7432144990080202,0.018647684737441047
2010-03-26,0.5692010483103834,0.7187571815983732,0.7265754837503577,0.01883869928571166
2010-03-29,0.5714754980073397,0.657179997293899,0.6396465478276119,0.0188165716039496
2010-03-30,0.588766384046817,0.7190303888853252,0.5994645936620355,0.018933557468047056
2010-03-31,0.6614909796853723,0.6874289106941526,0.6200757604409469,0.018840008776245254
2010-04-01,0.622367684346568,0.7143094680908433,0.6725572385954641,0.018497048406658532
2010-04-02,0.6263938187395928,0.6773129736332846,0.5975731881302458,0.018935240532590075
2010-04-05,0.6089389919556556,0.6362083118312762,0.5662686779123629,0.019243621962941236
2010-04-06,0.6798773213340085,0.6730921239381251,0.5948908740921363,0.018931490434385342
2010-04-07,0.6043037478128941,0.6742954415823125,0.6234124932025179,0.018958888606552208
2010-04-08,0.6355239118373327,0.5440554683577781,0.6353092736142337,0.018874430006491458
2010-04-09,0.5560654305185844,0.5472060501988639,0.6412384866599986,0.02066057211880265
2010-04-12,0.5814603296043728,0.5722239401025232,0.6734090289002851,0.021370205949823144
2010-04-13,0.6152476948468826,0.5085764504339856,0.646570873871539,0.026082828884296767
2010-04-14,0.6501758059030089,0.49586753381023235,0.4944882219878785,0.023675398851433577
2010-04-15,0.5312982798203254,0.5309534917915156,0.459179926394363,0.0216190540512813
2010-04-16,0.5698948523832291,0.5154841934145751,0.44854583249898605,0.02055194276322927
2010-04-19,0.5990897911338612,0.48324714284962167,0.5480337018344402,0.019897014617938014
2010-04-20,0.5496281660170143,0.5131133729169032,0.5621221071881275,0.021060431597435453
2010-04-21,0.5863285112198923,0.5186881212270328,0.6117427140228994,0.021354804735167425
2010-04-22,0.5606949596876457,0.5129917798339656,0.6036006494472528,0.02575933426922828
2010-04-23,0.5890814579698292,0.5042322424303837,0.5529096655239446,0.02445426726290718
2010-04-26,0.5235378828815695,0.4899834253503262,0.6658618348197985,0.0228541681285064
2010-04-27,0.5523759114031136,0.48956017183737416,0.6560924847757214,0.021906552196323138
2010-04-28,0.5604159910610755,0.5561092716173119,0.680973403875418,0.022185139959884737
2010-04-29,0.5624470941310934,0.5828374737051308,0.7282169339752531,0.022364363605490014
2010-04-30,0.5945159898952036,0.6231444235310089,0.7146629831474418,0.02398237092641915
2010-05-03,0.5764624156646818,0.6663418895682475,0.6944664061670056,0.023570867210111517
2010-05-04,0.5770134809532784,0.6135225436999855,0.6793483146345928,0.02232346633611359
2010-05-05,0.6403863492830881,0.6459445921905105,0.709917759062401,0.024329598222226165
2010-05-06,0.6825695632391581,0.6314366405777985,0.6916704506335768,0.023365015991029435
2010-05-07,0.6937976733383997,0.6717742729877498,0.8964244106001574,0.02291432091749836
2010-05-10,0.7092350502452598,0.7647587681193253,0.9325048580180604,0.022963043193145197
2010-05-11,0.766500820500426,0.7734186442889417,0.9385714347056213,0.02274040207287437
2010-05-12,0.8438917983456868,0.8825180346446464,0.9751949617179573,0.027578179164561522
2010-05-13,0.8346934133524242,0.8289130575698271,0.9437487677304139,0.026384956976580564
2010-05-14,0.8289795713279013,0.902492043119394,0.9347326972157263,0.02468391033470678
2010-05-17,0.8990662335608538,0.8621379874488214,0.9118853126946885,0.025169354285916427
2010-05-18,0.9135237107565403,0.8195097839410235,0.8463657176378818,0.023972703747535642
2010-05-19,0.9198147448166863,0.8973604779932459,0.7532435774807764,0.022731201419968552
2010-05-20,0.8757677773430534,0.8282536560566147,0.857850056871445,0.02329323372688895
2010-05-21,0.8906484672101845,0.8539275272790877,0.9593926209140072,0.022548565003599873
2010-05-24,0.9468918090475127,0.8210756524564914,0.9256216818000195,0.02331487940257861
2010-05-25,0.9496626107113866,0.8326455317154491,0.9310367197044199,0.028177947304860628
2010-05-26,0.9026024126059243,0.7819623850068583,0.9517191961494438,0.032009365758214614
2010-05-27,0.9758968156920793,0.7556666203581565,0.8666131175697422,0.030510945014333584
2010-05-28,0.9075576910739773,0.6707227659284395,0.8006394068612813,0.026838658104482986
2010-06-01,0.9213682858157187,0.7091256500178392,0.5956919504668745,0.02487677035268148
2010-06-02,0.8908080423573836,0.7283308914309327,0.5970228060877899,0.030749574069887462
2010-06-03,0.8378904314594972,0.7282176312226368,0.7170448336977899,0.031708290744799195
2010-06-04,0.8865794424517502,0.6748340884393973,0.7111404284083034,0.0293037903304019
2010-06-07,0.9619011534033839,0.6642515772582108,0.6539672361743776,0.028305994918591034
2010-06-08,0.8513970217718837,0.6438058195062326,0.6866599777220709,0.04601825527901841
2010-06-09,0.7766302143554126,0.5913828032884714,0.7334823307717537,0.04218241939895689
2010-06-10,0.8505900257224984,0.7035083045937527,0.6468174246668604,0.03728725078613484
2010-06-11,0.838836816385879,0.658535685939676,0.5407872502169202,0.035795779140706946
2010-06-14,0.8937568456204615,0.6799945046789378,0.5760398683424953,0.031327138680223444
2010-06-15,0.8440089429602896,0.7827224538559856,0.5798249765194258,0.02963198718776679
2010-06-16,0.7462378827661917,0.7833759550224921,0.5745649465658809,0.030576499493614046
2010-06-17,0.7522037454434217,0.7266175574311684,0.5561501799099209,0.02847409870634109
2010-06-18,0.7690741401300684,0.779701898552407,0.5598867527003215,0.03579329990162886
2010-06-21,0.7127463659482054,0.6399017003473875,0.5839032427660605,0.03591765485734988
2010-06-22,0.6855861620159833,0.6397866799799671,0.5596612220734409,0.21621452131070917
2010-06-23,0.6861272135853171,0.6457535892186206,0.532917909282967,0.1986821397098958
2010-06-24,0.6170841923728629,0.6008840124858094,0.5848220283689998,0.1520517695779356
2010-06-25,0.7883726585533897,0.6626833351846564,0.5858996052453318,0.14894581145324298
2010-06-28,0.5514443236117689,0.6121333452097176,0.55072172196469,0.12390944881410983
2010-06-29,0.5474463486240565,0.5744700158017242,0.5229716777580866,0.11533572321551847
2010-06-30,0.5589182512334173,0.6024592458096157,0.6104059477149116,0.12215954317254321
2010-07-01,0.5998062475376679,0.5870080280675906,0.5958601866644587,0.14863834993178884
2010-07-02,0.6200707988345231,0.5638231750760899,0.6232124246360353,0.12791612309233813
2010-07-06,0.7469276059147211,0.554301564171789,0.6275493049977545,0.1265403674125338
2010-07-07,0.5861722134214828,0.5576223278641511,0.5841997589470854,0.13273137771094345
2010-07-08,0.612694360978454,0.5912715630448424,0.6056775163090683,0.13699625441824087
2010-07-09,0.6652805463131762,0.5270237495174157,0.7257145543522794,0.11383575662014404
2010-07-12,0.6413789890890005,0.5354239025092368,0.7407661143062524,0.09912925883148531
2010-07-13,0.6743750074970369,0.5487905132297421,0.6427106818297705,0.10351670715176745
2010-07-14,0.7103285847916571,0.5639099516830591,0.6164429033595847,0.10581474169409685
2010-07-15,0.717186136851748,0.6287232964740969,0.6405661251707647,0.10516701878887824
2010-07-16,0.7142838920949318,0.609148681079991,0.7564638619047028,0.11826507541796896
2010-07-19,0.723145225355036,0.6237652586173369,0.7971042421422534,0.1113301555222478
2010-07-20,0.7098099823067241,0.641532344791685,0.741372385994967,0.10201755504818766
2010-07-21,0.7710464973657369,0.5984992731969971,0.7184394413544095,0.11716711745119829
2010-07-22,0.7292142732248057,0.5328456711226371,0.7392953360651774,0.10314635489597286
2010-07-23,0.7373117881330459,0.5267125643664079,0.7056797984652272,0.07232312475338218
2010-07-26,0.6686413540356956,0.5697626374471304,0.6757050407448156,0.07392153385363641
2010-07-27,0.6114818058646199,0.582631300284136,0.6508993210140598,0.0739748296559122
2010-07-28,0.6363825828098365,0.5682464793584628,0.6634960907929617,0.06138527248051877
2010-07-29,0.5971562061692044,0.6058801751182933,0.5940489595076834,0.05635146069179878
2010-07-30,0.5956681153018899,0.5848844549598036,0.6346021615392331,0.06440197569935525
2010-08-02,0.580984213808609,0.5345736087424077,0.655162334923676,0.058060789346418666
2010-08-03,0.6441200818852469,0.5914468401594768,0.6586077868729316,0.04756481545786841
2010-08-04,0.5406255857098403,0.5865344862343429,0.6830586910911908,0.04527443643170529
2010-08-05,0.5787630327049846,0.5783839343966406,0.607391079110162,0.03524737618597219
2010-08-06,0.5144181346355142,0.5995342078452988,0.5491538106278693,0.030296622743453787
2010-08-09,0.54215141895672,0.5629679870368847,0.551760016682933,0.03726945168816867
2010-08-10,0.5370404139238518,0.5802086501795675,0.5669441147550911,0.03489286582788567
2010-08-11,0.5875317632566562,0.6026897054681748,0.5653221541337903,0.046802539710501745
2010-08-12,0.6453118112237486,0.6153598991827424,0.5660233514583299,0.04551809058254554
2010-08-13,0.6249274776172316,0.6116539340999599,0.5943017608075403,0.08269552909683912
2010-08-16,0.6653549913433302,0.6272724256624592,0.5982293369714796,0.11049087672036662
2010-08-17,0.6874917541064757,0.6010221495858394,0.6365261088929931,0.10824350297055982
2010-08-18,0.6829842651437559,0.637116124650609,0.6247241214312047,0.11627335155385349
2010-08-19,0.7065670224106361,0.6190424841291468,0.5590959531234556,0.09162474886616451
2010-08-20,0.6639878824811858,0.5342468449127772,0.5512050521627145,0.07152495296133381
2010-08-23,0.7504926107011607,0.5705297791039462,0.5709372631416918,0.06599558848218308
2010-08-24,0.7345050665422111,0.5479262784328894,0.5836130405591524,0.09101800863885554
2010-08-25,0.6734011347453149,0.5402745416657284,0.6474518815089266,0.08173061449619724
2010-08-26,0.6741255697156627,0.5379256456664266,0.6446041251937755,0.07568427359436751
2010-08-27,0.7141821670352074,0.5522508192781013,0.5796735981153757,0.06460612965565769
2010-08-30,0.6528637115291168,0.5184794612430168,0.5856921040000831,0.06463124491655692
2010-08-31,0.6715979846221712,0.4862524714320114,0.6311902964213638,0.07657518046064907
2010-09-01,0.6638105261673976,0.49979245236933495,0.6419131596906893,0.0789131737177358
2010-09-02,0.573995732870418,0.5404127965822715,0.6074236797110066,0.07670298836045861
2010-09-03,0.5452995604863956,0.5178026110816801,0.5744413657570159,0.07085117341196957
2010-09-07,0.5172978015453097,0.5227389708569785,0.5461660094865649,0.0752599838499854
2010-09-08,0.5565139020427837,0.5524381712761846,0.6012940355018287,0.10876285311520338
2010-09-09,0.5613268536273271,0.628017082343862,0.5979861137839946,0.09981041660451308
2010-09-10,0.5374976744733174,0.6264843029434842,0.5640474044537229,0.11817172314356901
2010-09-13,0.6354153582304475,0.6198620222400866,0.5819924624787842,0.14060457206143345
2010-09-14,0.5889487427635447,0.6739206658867881,0.6114557479298791,0.13629016310268133
2010-09-15,0.6108979169551707,0.6429478201555381,0.5704958083136528,0.16657486434365756
2010-09-16,0.5697333002416175,0.6085041064273428,1.0252119525419208,0.14263994657073215
2010-09-17,0.6180871498729918,0.6187706480125951,1.0593794950814353,0.14605818583187188
2010-09-20,0.6840505482912165,0.6184270284321035,0.8474294970563666,0.12297466794615271
2010-09-21,0.6434000027188675,0.6202554800728334,0.8378384914702394,0.12033830186701383
2010-09-22,0.6069342758848812,0.5594073327495245,0.9339014167665446,0.12592305831657322
2010-09-23,0.7251672340021559,0.5489747877346934,1.03096323883926,0.11350459317773799
2010-09-24,0.7047897394004885,0.6002543151650777,0.8512970148721981,0.09550780788668974
2010-09-27,0.7185177147876518,0.5764815196596598,0.7310211535148439,0.0955925983450893
2010-09-28,0.7833843899645385,0.5048788521839509,0.7849311909548576,0.12665102727855637
2010-09-29,0.743457571381991,0.4814680467915335,0.8481467104166442,0.11633520664718958
2010-09-30,0.7228865183327018,0.485047735568962,0.8547206151760655,0.11229698556844067
2010-10-01,0.724640320121588,0.47671268867027683,0.8166543252799845,0.10258546822179451
2010-10-04,0.7791493100608705,0.4713687722201157,0.8962373096073564,0.09294156171168307
2010-10-05,0.8209800536915162,0.465982365151344,0.8550069129273309,0.09500365772684723
2010-10-06,0.6971834922219867,0.468330812235097,0.45666134509453027,0.09923051724472032
2010-10-07,0.756047920493507,0.48745832463411176,0.4674060660738273,0.09382963600054489
2010-10-08,0.6969830870225717,0.44650846536626115,0.4963980978763761,0.09057818260744542
2010-10-12,0.7522346757871506,0.4579536954103156,0.546784242365588,0.16324110642644413
2010-10-13,0.7372494395529249,0.47818634140189265,0.516268241002962,0.13764764079402395
2010-10-14,0.8387342877394397,0.49791280343408634,0.4167889087834028,0.13821493431370566
2010-10-15,0.6510338163431634,0.4904246865158724,0.4458684377067188,0.14916662668509126
2010-10-18,0.6548426084316521,0.5466925510301963,0.4572583512276863,0.1411326221531134
2010-10-19,0.6282875209181265,0.5197436390800249,0.4392250139694694,0.12261067881519047
2010-10-20,0.6768062687492564,0.604906403067065,0.43458841221234246,0.1078929867689155
2010-10-21,0.6537389323751801,0.6110441098519129,0.46830669937374225,0.10284561704908485
2010-10-22,0.6126657831222216,0.5981374345737192,0.46646198197108907,0.09370550825591605
2010-10-25,0.691120056346904,0.6581734386101964,0.4527558248619113,0.10082262441293757
2010-10-26,0.6600088188850606,0.6139166988473103,0.5582618311942065,0.09505919118842968
2010-10-27,0.6910080268946247,0.6336335469366516,0.6205348074530904,0.10507309625321332
2010-10-28,0.6178106829127061,0.6477823815103583,0.577234658982921,0.1586905606155068
2010-10-29,0.6082874114640314,0.6744296648024023,0.5577845541872838,0.14067801701382218
2010-11-01,0.6517502516350532,0.6907091842865963,0.5917493003609194,0.16702271204293515
2010-11-02,0.6632486067658682,0.6567779370222574,0.6045659790286959,0.18878923619956234
2010-11-03,0.6898458777909554,0.6378552481463653,0.5577331840819812,0.16566210677774604
2010-11-04,0.6534147539023721,0.634156591247112,0.5609741957745403,0.14373517497026408
2010-11-05,0.6901810123184753,0.651260612110235,0.6518041223725336,0.16611896384346964
2010-11-08,0.7349360439828755,0.6572856360665098,0.6930954321007465,0.14715136038438292
2010-11-09,0.7648690657823176,0.6014664450705559,0.6419134300120996,0.22408433471522765
2010-11-10,0.7645748274965266,0.6599280039709362,0.6078569962574559,0.31375121892955554
2010-11-12,0.7738232271275094,0.6124103281517871,0.8097161895897633,0.26229313609274274
2010-11-15,0.7742033200848968,0.5841172157193324,0.8297785233877192,0.21771445687168467
2010-11-16,0.7882994788276728,0.6213771846602294,0.6939652176672932,0.1791154618162867
2010-11-17,0.7771033712289253,0.6360279166018445,0.6669779009936829,0.14262161710508744
2010-11-18,0.8031123095172132,0.6454977119635498,0.7103834377650925,0.16048987658457362
2010-11-19,0.8011691119251395,0.6044559754568499,0.7282896664196203,0.16903124332058203
2010-11-22,0.7316914179770775,0.6277870378944146,0.6426653109742976,0.15373118287912302
2010-11-23,0.6910936643464245,0.6181215012853787,0.6159188720256603,0.15137163697349118
2010-11-24,0.8284903743557881,0.6164466863582759,0.6839077805048626,0.13526021912092598
2010-11-26,0.7227139269296959,0.564093460596574,0.6985242132903912,0.16798578254650928
2010-11-29,0.8060987558983435,0.5730537776809688,0.675262933062374,0.2123497342097579
2010-11-30,0.8041722764352789,0.6284529691983428,0.6316313861016221,0.1747706858537529
2010-12-01,0.7354210592547149,0.5600009033303903,0.7096411405626949,0.1551853351710823
2010-12-02,0.701117598848484,0.591019141966495,0.724191049673331,0.15358523076227923
2010-12-03,0.7465563345708447,0.5715197172517261,0.5998885282619029,0.13894418231577696
2010-12-06,0.7106890516881773,0.5513802092225027,0.6496415630795628,0.1435464713632067
2010-12-07,0.8015587507041959,0.5159988212627592,0.6287378581636249,0.17750297272034327
2010-12-08,0.7339661986866103,0.5026164678865858,0.6007733758843093,0.1494592987625739
2010-12-09,0.7360316455975785,0.5472303097523324,0.6965081773403675,0.18141627288107778
2010-12-10,0.7544901093398764,0.5096562464096236,0.7039081648193666,0.17249760307612333
2010-12-13,0.7308712633510716,0.5318960590337601,0.6573605247828654,0.13244360675889263
2010-12-14,0.7567532518638279,0.5183429267001647,0.6394573027852873,0.1288657501786622
2010-12-15,0.8086955281067184,0.5261982392204478,0.6481243885542761,0.11976372430125802
2010-12-16,0.6783205619436348,0.5488844951516871,0.6705488020663642,0.1036888992548962
2010-12-17,0.7003142713780192,0.5535021224536892,0.6109778933782256,0.12176437189409961
2010-12-20,0.7080110083586579,0.5582285579319947,0.5710427647152971,0.11686394937141327
2010-12-21,0.6130596079922288,0.6223066023936129,0.5687431385364526,0.1783319360724249
2010-12-22,0.6376104165440658,0.5683650748341992,0.5842911923142544,0.18774837279521103
2010-12-23,0.5899954082935411,0.5787137794861082,0.5555956656028347,0.1814255112501197
2010-12-27,0.63655825491717,0.5716325827488723,0.538357020721365,0.15525114552909852
2010-12-28,0.5307878588404072,0.5119524873976175,0.5710895634899843,0.1641976108693162
2010-12-29,0.5059605016045317,0.553577948438916,0.5929524627459223,0.14435232579004362
2010-12-30,0.5155485888914567,0.5222154817994541,0.5119692259859137,0.13834309433588127
2011-01-03,0.5016695213436816,0.5366695830954793,0.4897047170411904,0.1941813639174094
2011-01-04,0.49898556562651186,0.5510077963448783,0.490482047209388,0.18298424214490167
2011-01-05,0.5505632461265807,0.5736345577838676,0.5014099479130772,0.1951228642992778
2011-01-06,0.5040309026004834,0.520630697444496,0.6678032540911385,0.2257603263672194
2011-01-07,0.5697047393247482,0.5270907158759247,0.6481515505083905,0.3451426744873881
2011-01-10,0.5717809103114588,0.4893842349269736,0.5578518419985253,0.28416380911489886
2011-01-11,0.5382722583288639,0.49146894444591044,0.5678014690639791,0.235395109867048
2011-01-12,0.5759894569647231,0.4756024470199994,0.6341265116361274,0.22874652414778474
2011-01-13,0.6035174292736667,0.477776602095947,0.6552098436716884,0.21970998162317218
2011-01-14,0.76265626560074,0.5176850321381049,0.5953947298265437,0.20479120252217464
2011-01-18,0.6919560115691551,0.5361982374137061,0.5703560743312847,0.23363170969745806
2011-01-19,0.727895967243195,0.5526271998387634,0.5964209734697048,0.20269574760723671
2011-01-20,0.8256815302370828,0.5732728460498937,0.6125619157540618,0.1822056150996134
2011-01-21,0.8666141292921407,0.5418996669994555,0.686016464761595,0.17260418657922635
2011-01-24,0.8299859932036086,0.5789254217838539,0.6917383489969656,0.17693670517220442
2011-01-25,0.8237669610513063,0.5498123395948812,0.6755681240363846,0.1895921501753073
2011-01-26,0.7791452605036373,0.5751607971103906,0.649516177932798,0.15780896749151324
2011-01-27,0.9312261305344249,0.6412586572202318,0.5688453282805689,0.1431610763134341
2011-01-28,0.805141571609872,0.5571926297881178,0.626048652885583,0.15836380812136708
2011-01-31,0.7493167062115185,0.6202264922444927,0.6912887545676885,0.1522183130512897
2011-02-01,0.704887636024659,0.6536967613459685,0.6549135998763642,0.2172133654649817
2011-02-02,0.7392288902615202,0.6630162615049583,0.6255307282281516,0.20425659811687566
2011-02-03,0.7390115533393796,0.6190806188586919,0.6555929168760533,0.32736968234536307
2011-02-04,0.8793647407345934,0.6542857077258173,0.6669220855068759,0.27162207776162395
2011-02-07,0.5624702962539655,0.6144443724422995,0.6789987312161037,0.2296054037327163
2011-02-08,0.5523203634726677,0.5915399860382947,0.654888788312491,0.18772910995070036
2011-02-09,0.5989948508513575,0.5599389634045981,0.6327685300761048,0.13769433412872328
2011-02-10,0.5761795534273708,0.5399390927593444,0.6023248097775508,0.32251123092586254
2011-02-11,0.6109278665996556,0.5783737757366257,0.6255802639636702,0.27733790624430904
2011-02-14,0.5758103401660581,0.514941532414467,0.6290330172855876,0.20922551731628897
2011-02-15,0.5404568363433224,0.511940530890185,0.6249384562784609,0.1892124831244459
2011-02-16,0.5635464386178182,0.5352113397556527,0.6554608166678181,0.1476354971665035
2011-02-17,0.560483585094433,0.5965692977943137,0.6137092992309263,0.15699483451857987
2011-02-18,0.5773700216250237,0.4885088133003552,0.5551677694256485,0.19644088898870157
2011-02-22,0.5941329228846578,0.4955285982772447,0.5410507089059998,0.17077457430833223
2011-02-23,0.530094063235424,0.5124069529865639,0.5161051187526405,0.15438838708280117
2011-02-24,0.5240934404092772,0.5370429865115673,0.5566056264005803,0.15113595474943886
2011-02-25,0.5754849347555046,0.5545485173771862,0.60649335455634,0.1589474679292545
2011-02-28,0.5071963960498164,0.5537677343865542,0.5833221102364483,0.18849171653313407
2011-03-01,0.4782580748324851,0.5803080909743878,0.5411496551357903,0.16310266266996384
2011-03-02,0.5244514385133267,0.6225395848909651,0.5367799153239478,0.13822773579382314
2011-03-03,0.45105872590809265,0.5905252893212696,0.5395422818377946,0.14489434193332346
2011-03-04,0.4648551806800902,0.5849159079776972,0.5700844386186029,0.15789535814132627
2011-03-07,0.4718820514529966,0.5667454555888154,0.536727497634768,0.14820344824004067
2011-03-08,0.4277623301437146,0.5224924001239774,0.4956343616571908,0.1590142542139352
2011-03-09,0.41806998564020587,0.5393399489136417,0.5349245144925764,0.1658861282739207
2011-03-10,0.4273014982568545,0.49695133213358356,0.5544451307902449,0.15801150661911126
2011-03-11,0.42798610712904234,0.5455531917672024,0.5282972517523772,0.19062135131654465
2011-03-14,0.42095981459015236,0.5314817887025259,0.6627983308747222,0.14687687828248075
2011-03-15,0.43347657416600066,0.5156155987820122,0.6819007839005242,0.10276316848459123
2011-03-16,0.46419680933787316,0.581946732916386,0.6614642569715298,0.09982800214173838
2011-03-17,0.42078024322394514,0.5606605149774926,0.6658796252310466,0.08828486086179999
2011-03-18,0.44675462382558445,0.5352013371065846,0.8480630685351447,0.08506255157684496
2011-03-21,0.4890163919087953,0.549599725100189,1.2234481613841788,0.08919077571049489
2011-03-22,0.4593636860063676,0.5105932539329093,1.1800879031930627,0.09255533355812069
2011-03-23,0.49367771512535374,0.5705418191402727,0.9865073859586828,0.13207810973682327
2011-03-24,0.5157304687139287,0.5734490255978019,0.98816247627268,0.12320755684089929
2011-03-25,0.5332966868678404,0.5956237995959601,1.0882437130862326,0.10164523555579358
2011-03-28,0.48961337603107774,0.6120471805707395,1.0768764724933628,0.09464706688872175
2011-03-29,0.5124618161701718,0.6128429030780449,0.8981184052595852,0.09584986592977492
2011-03-30,0.5066754702822187,0.5783550297730607,0.9135230277573838,0.09339510278935055
2011-03-31,0.5451602660200715,0.5773826652795295,0.988340842921888,0.10093698840462016
2011-04-01,0.5019911571541763,0.5369508973401649,0.9486056445263144,0.10641186787534715
2011-04-04,0.5097626786702455,0.5144057996167707,1.0368770421923783,0.09529795570121902
